customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,state,city,latitude,longitude,age,married,referred_a_friend,number_of_referrals,offer,avg_monthly_gb_download,streaming_music,unlimited_data,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_level,open_issue_count,close_issue_count,support_interaction_count,resolution_status_open_closed
7029-RPUAV,Male  ,1,Yes    ,No        ,17,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Credit card (automatic)  ,100.45,California,Los Gatos             ,37.222842,-121.988727,74,Yes    ,Yes              ,1,None   ,16,No             ,Yes           ,0.0,0,479.06,2101.51,Medium,8,0,8,Resolved
4441-NIHPT,Female,1,No     ,No        ,13,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,74.3,California,Freedom               ,36.936228,-121.785559,73,No     ,No               ,0,None   ,21,No             ,Yes           ,0.0,0,524.81,1465.16,Low,9,1,10,NotResolved
1432-FPAXX,Female,0,No     ,No        ,29,No          ,No phone service,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,30.6,California,Beale Afb             ,39.125311,-121.392283,53,No     ,No               ,0,None   ,7,No             ,Yes           ,0.0,0,0.0,856.35,Low,7,1,8,Resolved
2485-ITVKB,Female,0,Yes    ,No        ,2,No          ,No phone service,DSL            ,No                 ,No                 ,Yes                ,Month-to-month,Yes             ,Electronic check         ,35.1,California,Northridge            ,34.236683,-118.517588,36,Yes    ,Yes              ,1,Offer E,12,Yes            ,No            ,0.0,10,0.0,78.75,Low,7,0,7,Resolved
2225-ZRGSG,Female,0,Yes    ,Yes       ,70,Yes         ,Yes             ,Fiber optic    ,Yes                ,No                 ,No                 ,Two year      ,No              ,Bank transfer (automatic),93.9,California,Piru                  ,34.432843,-118.730106,38,Yes    ,Yes              ,1,Offer A,14,No             ,Yes           ,0.0,0,383.6,6962.650000000001,Low,9,0,9,Resolved
1541-ETJZO,Male  ,0,No     ,No        ,1,Yes         ,Yes             ,DSL            ,Yes                ,No                 ,No                 ,Month-to-month,No              ,Mailed check             ,62.05,California,Wheatland             ,39.043387,-121.409837,58,No     ,No               ,0,Offer E,12,No             ,No            ,0.0,10,47.83,119.88,Low,8,1,9,Resolved
7547-EKNFS,Male  ,0,Yes    ,No        ,42,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,No                 ,Month-to-month,Yes             ,Bank transfer (automatic),95.25,California,Caspar                ,39.361283,-123.784599,37,Yes    ,Yes              ,1,Offer B,29,No             ,Yes           ,27.3,0,766.9200000000001,4698.969999999999,Low,8,0,8,Resolved
9026-LHEVG,Female,0,No     ,No        ,9,No          ,No phone service,DSL            ,No                 ,No                 ,Yes                ,Month-to-month,No              ,Electronic check         ,40.75,California,Boulevard             ,32.677097,-116.304991,45,No     ,No               ,0,Offer E,21,Yes            ,No            ,0.0,20,0.0,379.4,High,0,3,3,Resolved
0122-OAHPZ,Female,0,No     ,No        ,7,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,73.85,California,Oceanside             ,33.254497,-117.285879,29,No     ,No               ,0,None   ,26,Yes            ,Yes           ,13.03,0,200.34,698.5600000000001,Medium,6,0,6,Resolved
6116-RFVHN,Female,0,Yes    ,No        ,34,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,100.45,California,Roseville             ,38.784329,-121.373245,20,Yes    ,Yes              ,10,Offer C,47,Yes            ,Yes           ,0.0,0,1199.86,4614.51,High,1,5,6,Resolved
6664-FPDAC,Female,1,No     ,No        ,56,Yes         ,Yes             ,Fiber optic    ,Yes                ,Yes                ,Yes                ,One year      ,Yes             ,Electronic check         ,111.95,California,San Diego             ,32.762506,-117.07245,77,No     ,No               ,0,Offer B,28,No             ,Yes           ,0.0,0,1089.76,7508.66,Medium,9,0,9,Resolved
6267-DCFFZ,Female,1,Yes    ,No        ,30,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,No                 ,Month-to-month,Yes             ,Electronic check         ,90.05,California,Madeline              ,41.042003,-120.506086,68,Yes    ,Yes              ,8,Offer C,27,No             ,Yes           ,0.0,0,1432.5,4059.7,High,0,4,4,Resolved
7966-YOTQW,Male  ,0,No     ,No        ,10,Yes         ,Yes             ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Credit card (automatic)  ,54.5,California,Nubieber              ,41.082472,-121.195215,29,No     ,No               ,0,None   ,59,No             ,Yes           ,0.0,0,339.79999999999995,908.0,High,1,6,7,Resolved
0870-VEMYL,Female,0,No     ,No        ,5,Yes         ,No              ,DSL            ,Yes                ,No                 ,No                 ,Month-to-month,No              ,Credit card (automatic)  ,53.85,California,Columbia              ,38.085839,-120.37855,34,No     ,No               ,0,Offer E,22,No             ,No            ,22.96,10,121.6,368.44,Low,7,0,7,NotResolved
0396-UKGAI,Male  ,0,No     ,Yes       ,23,Yes         ,No              ,DSL            ,Yes                ,No                 ,No                 ,Month-to-month,Yes             ,Bank transfer (automatic),55.3,California,Encinitas             ,33.054579,-117.25665,25,No     ,No               ,0,Offer D,47,Yes            ,Yes           ,0.0,0,36.34,1320.54,High,6,0,6,Resolved
4671-VJLCL,Female,0,No     ,No        ,63,Yes         ,Yes             ,DSL            ,Yes                ,Yes                ,No                 ,Two year      ,Yes             ,Credit card (automatic)  ,79.85,California,Los Angeles           ,34.108455,-118.362081,36,No     ,No               ,0,Offer B,17,No             ,Yes           ,0.0,0,807.66,5669.11,Medium,7,1,8,Resolved
0601-WZHJF,Male  ,0,Yes    ,No        ,14,No          ,No phone service,DSL            ,No                 ,Yes                ,Yes                ,Month-to-month,No              ,Electronic check         ,46.35,California,Shafter               ,35.490705,-119.286833,53,Yes    ,Yes              ,1,Offer D,12,Yes            ,Yes           ,0.0,0,0.0,667.7,Medium,7,0,7,Resolved
1635-HDGFT,Female,0,No     ,Yes       ,19,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Two year      ,No              ,Mailed check             ,20.5,California,Manton                ,40.426679,-121.850421,29,No     ,No               ,0,Offer D,0,No             ,No            ,24.07,0,673.5500000000001,1048.0300000000002,High,6,0,6,NotResolved
3838-OZURD,Male  ,0,Yes    ,No        ,66,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Credit card (automatic)  ,105.0,California,Somes Bar             ,41.444606,-123.471895,28,Yes    ,No               ,0,Offer A,51,Yes            ,Yes           ,0.0,0,480.48,7613.73,Low,9,1,10,Resolved
4355-HBJHH,Male  ,0,Yes    ,Yes       ,67,Yes         ,Yes             ,DSL            ,No                 ,Yes                ,Yes                ,Two year      ,Yes             ,Electronic check         ,79.7,California,Waterford             ,37.669516,-120.626964,49,Yes    ,No               ,0,None   ,3,Yes            ,Yes           ,0.0,0,2865.59,8158.99,Low,7,0,7,Resolved
8327-WKMIE,Male  ,0,No     ,No        ,37,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,One year      ,No              ,Credit card (automatic)  ,20.15,California,Le Grand              ,37.249377,-120.249581,36,No     ,No               ,0,None   ,0,No             ,No            ,0.0,0,1271.6899999999998,2057.44,High,6,1,7,Resolved
2675-OTVVJ,Male  ,1,Yes    ,No        ,31,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,No                 ,Month-to-month,No              ,Electronic check         ,89.45,California,Novato                ,38.135897,-122.563683,76,Yes    ,Yes              ,5,Offer C,18,No             ,Yes           ,31.58,0,1427.86,4203.93,High,6,1,7,NotResolved
5550-VFRLC,Female,1,No     ,No        ,1,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,69.85,California,Moorpark              ,34.312945,-118.858169,70,No     ,No               ,0,None   ,30,No             ,No            ,0.0,40,43.45,153.3,Low,6,0,6,Resolved
8166-ZZTFS,Female,1,Yes    ,No        ,66,Yes         ,Yes             ,DSL            ,No                 ,Yes                ,Yes                ,Two year      ,Yes             ,Bank transfer (automatic),80.55,California,Roseville             ,38.736685,-121.251984,74,Yes    ,Yes              ,1,None   ,3,No             ,Yes           ,0.0,0,1432.2,6697.3,Medium,9,1,10,Resolved
7134-HBPBS,Female,1,No     ,No        ,72,Yes         ,Yes             ,Fiber optic    ,Yes                ,Yes                ,Yes                ,Two year      ,Yes             ,Bank transfer (automatic),108.1,California,Adelanto              ,34.667815,-117.536183,65,No     ,No               ,0,Offer A,20,Yes            ,Yes           ,0.0,0,1934.64,9708.69,High,7,1,8,Resolved
6807-SIWJI,Male  ,0,No     ,No        ,38,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,One year      ,Yes             ,Electronic check         ,104.85,California,Groveland             ,37.902968,-119.667544,47,No     ,No               ,0,Offer C,26,Yes            ,Yes           ,0.0,0,164.92,4052.17,High,0,4,4,Resolved
5261-QSHQM,Female,0,No     ,No        ,4,No          ,No phone service,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,24.45,California,Maricopa              ,34.737031,-119.460557,31,No     ,No               ,0,Offer E,9,No             ,Yes           ,0.0,0,0.0,86.6,Low,7,0,7,Resolved
8118-LSUEL,Male  ,1,No     ,No        ,23,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,106.4,California,Roseville             ,38.759751,-121.288545,74,No     ,No               ,0,None   ,29,No             ,Yes           ,0.0,0,405.2600000000001,2888.76,Low,7,0,7,Resolved
1810-MVMAI,Male  ,0,Yes    ,Yes       ,30,Yes         ,Yes             ,DSL            ,Yes                ,No                 ,No                 ,Month-to-month,No              ,Electronic check         ,67.6,California,San Jose              ,37.333851,-121.891147,31,Yes    ,Yes              ,4,Offer C,19,No             ,Yes           ,0.0,0,1441.2,3441.4,Medium,0,4,4,Resolved
4803-LBYPN,Male  ,0,Yes    ,Yes       ,34,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,No              ,Mailed check             ,20.8,California,Orange                ,33.787796,-117.875928,44,Yes    ,Yes              ,1,Offer C,0,No             ,No            ,46.07,0,1514.36,2104.19,Medium,6,0,6,Resolved
5206-HPJKM,Male  ,0,No     ,No        ,17,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Credit card (automatic)  ,55.5,California,Valencia              ,34.457005,-118.573726,64,No     ,No               ,0,None   ,14,No             ,Yes           ,0.0,0,572.56,1506.71,High,1,4,5,Resolved
9251-AWQGT,Female,0,Yes    ,Yes       ,48,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Two year      ,No              ,Mailed check             ,20.0,California,Palmdale              ,34.598221,-117.79593,19,Yes    ,Yes              ,2,None   ,0,No             ,No            ,0.0,0,468.96,1404.86,High,1,6,7,NotResolved
3551-HUAZH,Male  ,1,No     ,No        ,1,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,74.4,California,Brownsville           ,39.440687,-121.263583,68,No     ,No               ,0,Offer E,12,No             ,Yes           ,0.0,0,11.08,85.48,Low,8,1,9,NotResolved
6924-TDGMT,Male  ,0,Yes    ,No        ,11,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,One year      ,Yes             ,Mailed check             ,20.55,California,Platina               ,40.367964,-122.937379,34,Yes    ,Yes              ,6,None   ,0,No             ,No            ,0.0,0,287.21,472.16,High,0,3,3,Resolved
6521-YYTYI,Male  ,0,No     ,Yes       ,1,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,93.3,California,Navarro               ,39.182916,-123.552571,59,No     ,No               ,0,Offer E,30,Yes            ,Yes           ,0.0,0,7.99,101.29,Medium,6,1,7,NotResolved
4199-QHJNM,Male  ,1,Yes    ,No        ,67,Yes         ,Yes             ,Fiber optic    ,Yes                ,Yes                ,Yes                ,Two year      ,No              ,Bank transfer (automatic),102.9,California,Bass Lake             ,37.458367,-119.345011,72,Yes    ,Yes              ,9,Offer A,17,Yes            ,Yes           ,0.0,0,3261.56,10251.26,Medium,0,6,6,Resolved
